ink,0,1,2,3,4,5,6,7,8,9
25571,0,0,0,2,0,0,0,0,0,1
25572,0,0,0,0,1,0,0,0,1,0
25573,2,0,1,2,0,0,0,0,0,0
25574,0,0,0,0,0,0,1,0,0,0
25575,0,0,0,0,0,1,1,0,0,0
25576,0,0,0,0,1,0,0,1,0,0
25577,0,0,1,0,0,0,0,1,0,0
25578,0,0,0,0,2,0,0,0,1,1
25579,0,0,0,0,0,0,1,0,1,0
25580,1,0,0,0,0,1,0,0,0,0
25581,1,0,0,1,0,0,0,1,0,0
25582,0,0,1,0,0,0,0,0,1,0
25583,0,0,0,0,0,1,0,0,0,0
25585,1,0,0,0,0,1,1,0,1,0
25586,0,0,3,0,0,0,0,1,0,0
25587,0,0,0,0,1,0,0,1,0,0
25588,0,0,0,0,0,0,0,0,0,1
25589,0,0,0,1,0,0,1,0,0,0
25590,0,0,0,0,0,0,0,1,1,1
25591,0,0,0,0,0,1,0,1,0,1
25592,1,0,0,0,0,0,0,0,0,1
25593,1,0,0,0,0,0,0,1,0,0
25594,0,0,0,0,0,0,2,0,0,0
25595,0,0,0,0,0,1,1,0,0,0
25596,0,0,0,0,2,0,1,0,0,1
25597,0,0,0,0,1,1,0,1,0,0
25598,0,0,0,0,0,0,0,0,1,0
25601,0,0,0,0,0,0,0,0,0,1
25604,0,0,2,0,0,0,0,0,0,0
25606,0,0,0,0,0,0,0,1,1,0
25608,0,0,0,0,0,0,1,0,0,0
25609,0,0,0,0,0,0,1,0,1,0
25610,0,0,1,0,0,0,0,0,0,0
25612,0,0,0,0,0,1,1,0,0,0
25613,0,0,0,1,0,0,1,0,0,0
25614,1,0,1,0,0,0,0,0,0,0
25615,0,0,0,0,0,1,0,0,1,0
25616,0,0,0,0,1,1,0,0,0,0
25617,0,0,0,1,1,0,0,0,0,0
25618,0,0,1,1,0,0,0,0,0,0
25619,0,0,0,0,0,0,0,0,0,1
25620,0,0,0,0,0,0,0,0,0,2
25621,0,0,0,0,0,0,2,1,0,0
25622,0,0,1,0,1,0,0,0,0,1
25623,0,0,0,0,0,0,0,0,1,0
25624,0,0,0,0,0,0,1,0,0,1
25625,0,0,0,0,1,1,0,0,0,0
25626,0,0,1,0,0,0,1,0,0,0
25627,0,0,0,0,0,0,0,0,1,0
25628,0,0,0,0,0,0,0,1,0,0
25629,0,0,0,1,0,0,0,0,0,0
25630,0,0,0,0,0,0,0,1,1,1
25632,0,0,0,0,0,1,0,0,0,0
25633,0,0,0,0,2,0,0,0,0,0
25634,0,0,0,0,0,0,1,0,0,0
25635,0,0,0,0,0,1,0,0,0,0
25636,0,0,0,0,0,0,1,0,1,0
25637,0,0,0,0,0,0,0,1,0,0
25638,0,0,0,0,1,0,0,1,1,0
25639,0,0,0,1,0,1,0,0,1,1
25640,0,0,0,1,0,0,0,0,0,0
25641,0,1,0,0,0,0,0,1,0,0
25645,1,0,0,1,0,0,0,0,0,1
25646,0,1,0,0,0,0,1,0,0,0
25647,0,0,0,0,1,0,0,0,0,0
25648,0,0,0,0,0,0,1,0,0,0
25649,0,0,0,0,1,0,0,0,0,0
25650,0,0,1,0,0,1,0,0,0,0
25651,0,0,0,0,0,0,0,0,1,0
25653,0,0,0,0,2,0,0,1,2,0
25654,0,0,0,0,0,1,1,1,0,0
25655,0,0,0,0,0,0,0,0,0,1
25657,1,0,1,1,1,0,0,0,0,0
25658,0,0,0,2,0,0,0,0,0,0
25659,0,0,0,0,0,0,0,0,1,1
25660,0,0,0,0,0,0,0,0,0,1
25661,0,0,0,0,0,1,0,0,1,0
25662,0,0,1,0,0,0,0,0,0,0
25664,0,0,0,0,0,0,1,0,0,0
25665,0,0,1,1,0,0,0,0,0,0
25667,1,0,0,0,0,2,0,0,1,1
25668,1,0,0,0,1,1,0,1,0,0
25669,0,0,0,0,2,0,0,0,0,0
25671,0,0,1,0,1,0,1,1,0,0
25672,0,0,0,1,0,0,0,0,1,0
25673,0,0,0,0,0,1,0,0,0,0
25674,0,0,0,0,0,0,0,1,0,2
25677,0,0,0,0,0,0,1,1,0,0
25678,1,0,0,0,1,1,0,1,0,0
25679,1,0,0,0,0,0,0,0,0,0
25681,0,0,0,0,0,1,0,0,0,1
25682,1,0,0,0,0,0,1,0,0,0
25684,0,0,0,0,0,0,0,0,1,0
25685,0,0,0,1,0,0,0,0,0,0
25686,0,0,0,1,0,0,0,0,0,0
25687,0,0,0,0,1,0,1,0,0,1
25688,0,0,0,0,0,1,0,0,0,0
25689,0,0,0,0,0,0,0,0,1,0
25690,0,0,0,0,0,0,1,0,0,0
25691,0,0,0,0,0,1,0,2,1,0
25692,0,0,0,0,0,0,0,0,0,1
25695,0,0,0,1,0,0,1,1,0,0
25696,2,0,0,0,0,0,0,0,0,1
25698,0,0,0,0,1,0,0,0,0,0
25699,0,0,0,0,1,0,0,0,0,2
25700,0,0,0,1,1,0,0,0,0,0
25701,1,0,0,0,0,1,1,0,0,0
25702,0,0,0,0,0,0,0,0,1,0
25703,0,0,0,0,0,0,0,0,0,1
25704,0,0,0,0,0,1,0,1,0,0
25705,1,0,0,0,0,0,0,0,0,0
25706,0,0,0,0,0,1,0,0,2,1
25707,1,0,0,0,0,0,0,0,1,0
25708,1,0,0,0,1,1,0,0,0,0
25709,1,0,0,0,1,1,0,0,0,0
25710,0,0,0,0,0,0,1,0,0,0
25711,0,0,0,1,0,0,0,1,0,1
25712,0,0,0,0,0,0,0,1,0,0
25713,0,0,0,0,1,0,0,1,1,0
25714,0,0,0,1,0,1,0,0,0,0
25715,0,0,0,0,0,0,0,0,0,1
25716,0,0,0,0,0,0,1,0,0,0
25718,1,0,0,0,0,0,0,0,1,1
25719,0,0,2,0,1,0,0,0,2,3
25720,0,0,0,1,0,0,0,0,0,0
25721,0,0,0,1,0,0,0,1,0,0
25722,0,0,0,0,0,0,0,0,0,1
25724,1,0,0,0,0,0,0,0,0,1
25725,0,0,0,0,0,0,0,0,1,2
25726,0,0,0,0,1,0,1,0,0,0
25728,0,0,0,0,1,0,0,0,0,0
25729,0,0,0,1,0,0,0,1,0,0
25730,0,0,1,0,0,1,0,0,0,0
25731,0,0,0,0,0,0,1,0,0,0
25733,0,0,0,1,0,0,0,0,0,0
25734,0,0,0,0,0,0,1,0,0,0
25735,0,0,0,0,0,0,0,0,0,1
25736,0,0,1,1,0,0,0,0,0,0
25737,0,0,0,0,0,0,0,0,0,1
25738,0,0,0,0,0,0,0,1,0,1
25740,0,0,0,0,0,0,0,1,0,0
25742,0,0,0,0,0,0,0,1,0,0
25743,0,0,1,1,0,0,0,1,0,0
25745,0,0,0,0,0,0,0,1,0,0
25746,0,0,0,0,0,1,1,0,0,0
25748,0,0,0,1,0,0,1,0,0,2
25751,0,0,0,0,0,1,0,1,1,0
25752,0,0,0,0,0,0,0,0,0,1
25754,0,0,0,0,0,0,0,1,0,0
25755,0,0,0,1,1,1,0,0,0,0
25756,1,0,0,0,1,0,0,0,0,0
25757,0,0,0,1,2,0,0,0,0,0
25758,0,0,0,0,0,0,1,0,0,0
25759,0,0,1,0,0,0,0,0,0,0
25762,0,0,2,0,0,0,0,0,0,0
25763,0,0,0,1,0,0,0,1,0,0
25765,0,0,0,1,0,0,1,0,0,1
25766,0,0,2,1,1,0,0,0,0,1
25767,0,0,0,0,0,1,0,0,0,0
25768,0,0,0,1,0,1,1,0,0,1
25769,0,0,0,0,1,0,0,0,0,1
25770,0,0,1,1,0,1,0,0,0,1
25771,0,0,0,0,0,0,0,0,0,1
25772,0,0,0,0,0,0,0,1,0,0
25773,0,0,0,1,0,0,0,0,0,0
25774,0,0,1,0,0,0,1,0,0,0
25775,0,0,0,0,1,0,0,0,0,0
25776,0,0,1,0,0,0,0,0,1,0
25777,0,0,1,0,0,0,0,0,0,1
25778,0,0,0,0,0,0,0,0,0,1
25779,0,0,1,1,0,0,0,0,1,0
25781,0,0,0,0,0,0,1,0,0,0
25782,1,0,0,0,1,0,2,0,0,0
25783,0,0,0,0,0,0,1,0,1,0
25784,0,0,0,2,1,0,0,0,0,0
25785,0,0,0,0,0,0,0,0,0,2
25786,0,0,0,0,1,0,0,0,0,0
25787,1,0,1,1,0,0,0,0,1,1
25788,0,0,1,0,0,1,0,0,0,1
25790,2,0,0,0,0,0,0,0,1,0
25791,0,0,0,0,1,0,0,0,0,1
25792,0,0,0,0,1,0,1,0,0,1
25793,0,0,0,1,0,0,0,0,0,0
25794,0,0,0,0,0,0,0,1,0,1
25795,0,0,0,0,0,0,0,1,1,0
25796,0,0,0,0,0,0,0,1,0,1
25798,0,0,0,0,0,0,0,0,1,0
25799,0,0,0,0,0,1,0,0,0,0
25800,1,0,1,0,0,0,1,0,0,0
25801,0,0,0,0,1,0,1,0,0,1
25802,0,0,0,0,0,1,0,0,1,0
25803,0,0,1,0,1,0,0,0,0,0
25806,0,0,0,0,0,0,2,0,0,0
25807,0,0,0,0,0,0,0,0,1,2
25808,1,0,0,0,0,0,1,0,0,0
25809,0,0,0,1,0,0,0,2,0,0
25810,1,0,0,0,0,0,0,0,0,1
25811,0,0,0,0,1,0,0,0,1,0
25812,0,0,0,0,1,1,0,0,0,0
25814,0,0,0,0,0,1,0,1,0,0
25815,0,0,1,0,0,2,1,0,0,0
25816,0,0,0,0,0,0,0,0,0,2
25817,0,0,0,0,1,1,0,0,0,0
25818,1,0,0,0,0,0,1,0,0,0
25819,0,0,1,0,2,0,0,0,0,0
25820,0,0,0,0,0,0,0,0,0,2
25822,0,0,0,1,0,1,0,0,0,0
25823,1,0,0,0,0,0,1,0,0,0
25824,0,0,0,1,0,0,1,1,0,0
25825,0,0,1,0,0,0,0,0,1,0
25826,0,0,0,0,2,0,0,0,0,0
25827,0,0,0,0,0,0,0,2,1,0
25828,0,0,0,0,0,1,0,0,0,0
25829,1,0,0,0,0,0,0,0,0,0
25830,0,0,2,0,0,0,0,0,0,0
25831,0,0,0,0,1,1,0,0,0,0
25832,2,0,0,1,1,0,1,2,0,0
25833,0,0,0,0,0,0,1,0,0,0
25834,0,0,2,0,0,0,0,1,0,1
25835,0,0,0,1,0,0,0,0,0,0
25836,0,0,0,0,2,1,0,0,0,0
25837,0,0,1,0,0,0,0,0,0,0
25838,0,0,0,0,0,0,0,0,1,0
25840,0,0,0,0,0,0,1,0,0,0
25841,1,0,0,0,0,0,0,0,0,0
25842,0,0,0,0,0,0,0,0,1,0
25844,0,0,1,0,0,0,1,0,0,0
25845,0,0,0,1,1,0,1,0,0,0
25846,1,0,0,0,1,0,2,2,0,0
25848,0,0,0,0,0,0,1,0,0,0
25849,0,0,0,0,0,0,0,0,1,0
25850,0,0,0,0,0,1,1,1,2,1
25851,1,0,0,0,0,0,0,0,0,0
25852,0,0,1,0,0,0,0,0,0,0
25853,1,0,0,1,0,1,0,0,0,0
25854,0,0,1,0,1,0,0,0,0,0
25855,0,0,0,0,0,0,0,0,1,0
25856,0,0,0,0,1,0,0,0,0,0
25857,0,0,1,0,0,0,0,1,0,0
25859,0,0,0,0,0,1,0,0,0,0
25860,0,0,0,0,0,1,0,0,0,1
25861,0,0,0,0,0,1,0,0,0,0
25862,1,0,0,0,1,0,0,0,0,0
25863,1,0,1,0,0,0,0,1,0,0
25864,1,0,0,0,0,0,0,0,0,0
25865,0,1,0,0,0,0,0,0,0,1
25866,0,1,0,0,0,0,1,0,0,0
25867,0,0,1,0,0,1,0,0,0,0
25868,0,0,0,0,0,0,1,0,0,1
25869,0,0,0,0,0,1,0,0,0,0
25870,0,0,0,0,0,1,0,0,0,2
25871,0,0,0,0,0,0,1,0,0,1
25872,0,0,0,0,0,0,0,0,2,0
25873,0,0,0,0,0,0,0,2,0,0
25874,0,0,0,1,1,1,0,0,1,0
25875,1,0,0,0,0,0,0,0,0,1
25876,0,0,0,1,0,0,0,0,0,0
25877,0,0,0,1,1,0,0,1,0,0
25879,0,0,0,0,1,0,0,0,0,1
25880,0,0,0,0,1,0,0,0,1,0
25881,0,0,0,0,0,0,1,0,0,0
25882,1,0,0,0,0,0,1,0,0,0
25883,0,0,0,1,0,1,0,0,0,0
25884,0,0,0,0,1,0,1,1,0,0
25885,0,0,0,0,0,0,0,0,0,1
25886,1,0,2,0,0,0,0,0,0,1
25888,1,0,0,1,1,0,0,0,0,1
25889,0,0,1,0,0,0,0,1,0,0
25890,0,0,1,0,1,0,0,1,0,0
25891,0,0,0,0,0,0,0,0,0,1
25892,0,0,0,0,1,1,0,0,0,0
25893,0,0,0,0,0,0,1,0,0,2
25894,0,0,1,1,0,0,0,0,0,0
25895,0,0,0,1,0,1,0,0,0,0
25897,0,0,0,0,0,0,0,1,0,0
25898,0,0,0,0,0,1,0,0,0,0
25899,0,0,0,0,1,0,0,0,0,0
25900,0,0,0,0,0,1,0,0,0,0
25901,0,0,0,1,1,0,0,0,1,1
25902,0,0,1,0,0,0,0,2,0,0
25903,0,0,0,1,0,0,0,0,1,0
25904,0,0,0,0,0,0,0,1,0,0
25905,0,0,1,0,0,1,0,0,0,0
25906,0,0,0,0,0,0,0,1,0,0
25907,0,0,0,0,0,0,1,1,0,0
25908,0,0,0,1,0,0,1,0,0,0
25909,0,0,0,0,0,0,0,1,1,0
25911,0,0,0,0,0,0,1,0,0,0
25912,0,0,0,0,1,1,0,0,0,1
25913,0,0,0,0,1,2,0,0,0,0
25914,0,0,0,0,0,0,0,1,2,0
25915,0,0,1,0,0,0,1,0,1,0
25916,1,1,0,0,1,1,0,0,0,0
25917,0,0,1,0,0,0,0,0,0,0
25919,0,0,0,0,1,0,1,0,0,0
25920,0,0,0,1,0,0,0,0,0,0
25923,0,0,0,0,0,0,1,1,0,0
25924,0,0,0,0,0,0,0,0,1,1
25925,0,0,0,0,1,0,0,0,0,1
25926,0,0,1,0,0,0,0,0,0,0
25927,0,0,0,1,0,0,0,0,0,2
25928,0,0,0,0,0,1,1,0,0,0
25929,0,0,0,0,0,1,0,0,0,0
25930,0,0,0,0,1,0,0,0,0,2
25931,1,0,0,1,0,0,1,0,0,0
25932,1,0,0,0,0,0,0,0,0,0
25933,0,0,0,0,0,0,0,0,1,0
25935,0,0,0,0,0,0,0,0,1,0
25936,0,0,1,1,0,0,0,1,0,0
25937,0,0,0,0,0,0,0,0,0,1
25939,0,0,1,0,0,0,0,1,0,0
25940,0,1,1,1,0,0,0,0,0,0
25941,0,0,0,0,0,0,0,1,0,0
25942,0,0,0,0,0,0,1,0,0,0
25943,1,0,0,0,0,0,0,0,0,0
25944,0,0,1,0,0,0,0,1,1,1
25947,1,0,1,0,0,0,0,1,1,0
25948,0,0,0,1,0,0,1,0,1,0
25950,0,0,0,0,2,0,0,0,0,2
25951,1,0,0,0,0,0,0,0,0,0
25952,0,0,1,0,0,0,0,0,0,0
25953,0,0,0,0,1,0,1,0,0,0
25954,0,0,0,0,0,0,1,0,0,1
25955,0,0,0,0,0,1,0,0,0,0
25956,0,0,0,0,1,0,2,0,0,0
25957,0,0,0,0,0,0,0,0,0,1
25959,0,0,0,0,0,0,1,0,0,0
25960,0,0,1,0,1,0,0,0,0,0
25962,0,0,1,0,0,0,0,0,0,1
25963,0,0,0,0,0,1,0,1,0,0
25964,0,0,0,0,1,0,0,0,0,0
25965,0,0,0,0,0,0,0,0,0,1
25966,0,0,0,0,1,2,0,0,0,1
25968,0,0,0,0,1,1,1,1,1,1
25969,0,0,0,1,0,0,0,0,0,0
25970,0,0,0,0,0,0,0,1,0,0
25971,0,0,0,0,0,1,2,1,0,0
25972,1,0,0,0,0,1,0,0,0,0
25973,0,0,0,0,0,1,0,1,0,0
25974,0,0,0,0,0,0,1,1,0,0
25975,0,0,0,0,0,0,0,0,1,0
25976,0,0,0,0,0,2,0,0,0,0
25977,0,0,0,0,1,1,0,0,1,0
25978,0,0,0,0,1,0,0,0,1,1
25979,0,0,0,0,3,0,0,0,0,0
25980,0,0,0,1,1,1,0,0,0,1
25981,0,0,0,0,0,0,0,2,0,0
25982,0,0,0,0,2,0,1,0,0,0
25983,0,0,1,0,0,0,0,0,0,0
25984,0,0,0,0,0,1,1,1,0,1
25985,0,1,0,0,0,2,1,0,1,0
25986,1,0,0,0,1,0,0,0,0,0
25987,0,0,0,1,0,0,0,0,0,1
25989,1,0,0,0,1,2,1,0,0,0
25990,0,1,0,0,1,0,0,0,0,0
25991,1,0,1,0,1,0,0,1,0,0
25992,0,0,0,1,1,0,0,0,1,0
25993,0,0,0,0,1,0,0,0,0,0
25994,0,0,0,1,0,1,0,0,0,0
25995,0,0,0,0,0,1,0,0,0,0
25996,0,0,0,1,0,0,0,0,0,0
25997,0,0,0,0,0,1,1,0,1,0
26000,0,0,0,0,0,1,1,0,0,0
26003,0,1,0,0,0,0,0,0,0,0
26004,0,0,0,0,0,0,1,0,0,1
26005,0,0,0,0,0,0,0,1,0,1
26006,0,0,1,1,0,0,0,0,0,0
26007,0,0,0,0,0,0,0,1,0,0
26008,0,0,0,0,0,0,0,0,0,1
26009,0,0,0,0,0,0,0,1,0,0
26011,1,0,0,0,0,0,0,0,1,0
26012,0,0,0,0,0,1,0,0,0,2
26013,0,0,0,0,0,0,0,0,0,2
26014,0,0,0,0,0,0,0,0,1,0
26015,0,0,0,0,1,0,0,0,0,0
26016,0,0,2,0,0,0,0,0,0,0
26017,1,0,0,0,0,0,0,1,0,0
26018,0,0,0,0,0,0,0,0,1,1
26019,0,1,0,0,0,0,1,1,0,1
26020,0,0,0,0,0,0,0,0,1,0
26021,0,0,1,3,0,0,0,0,1,0
26022,0,0,0,0,0,0,0,0,1,0
26023,0,0,0,0,0,1,0,0,0,1
26024,0,0,0,0,1,0,1,0,0,0
26026,0,0,0,3,0,0,0,0,1,0
26027,1,0,1,0,0,0,0,0,0,0
26028,0,0,0,1,0,0,0,0,0,0
26029,0,0,0,1,0,0,1,0,0,1
26030,0,0,0,0,0,1,0,0,0,0
26031,0,0,0,0,0,0,0,1,0,0
26032,0,0,2,0,0,0,0,0,0,0
26033,0,0,0,0,0,1,0,0,0,0
26034,0,0,1,0,0,1,1,0,0,0
26035,0,0,0,0,1,0,0,0,1,0
26036,0,0,0,0,1,0,0,0,1,1
26037,0,0,0,1,1,0,0,0,0,0
26038,0,0,0,0,2,0,1,0,1,0
26039,0,0,0,0,0,1,0,0,0,0
26040,1,0,0,0,0,2,0,0,0,0
26041,0,0,0,0,0,0,0,1,0,1
26042,0,0,0,0,0,0,0,0,0,1
26043,0,0,0,0,0,1,0,0,0,0
26044,0,0,0,0,0,0,0,0,2,0
26045,0,0,0,0,1,1,0,2,1,0
26046,0,0,0,1,0,0,0,0,1,1
26047,0,0,1,1,0,0,0,0,0,0
26049,0,0,0,1,1,0,0,1,0,1
26051,0,0,0,0,0,0,0,1,1,0
26052,0,0,0,0,0,0,0,0,0,1
26053,0,0,0,0,0,0,1,0,1,0
26054,0,0,0,0,0,0,3,0,0,0
26055,0,0,0,1,1,0,0,0,0,0
26056,0,0,1,0,0,0,0,1,0,0
26057,0,0,1,0,0,0,0,0,0,0
26058,0,0,0,0,2,0,0,1,0,0
26059,1,0,0,0,0,1,0,0,1,1
26060,0,0,0,0,1,0,0,0,0,0
26062,0,0,0,0,0,0,0,0,1,0
26063,0,0,1,0,1,0,0,0,1,0
26064,0,1,0,0,0,0,0,0,0,0
26065,0,0,0,1,0,1,0,0,0,1
26066,0,0,0,0,0,0,0,0,1,0
26068,0,0,0,0,0,0,1,0,0,0
26070,0,0,0,1,0,1,1,0,0,0
26071,0,0,0,2,0,0,1,0,0,0
26072,0,0,0,0,1,0,0,0,0,0
26073,0,0,0,1,0,0,0,0,0,1
26074,0,0,1,1,0,0,1,0,0,1
26075,0,0,1,0,0,0,1,0,1,0
26076,0,1,0,0,0,0,0,1,0,0
26077,0,0,0,0,0,1,0,0,0,0
26078,0,0,0,0,0,0,1,0,0,1
26079,0,0,0,0,1,0,0,0,1,1
26081,0,0,2,0,0,0,0,0,0,0
26082,1,1,0,0,0,0,0,0,0,0
26083,0,0,0,0,0,1,0,1,0,0
26084,1,0,0,0,0,0,0,0,0,1
26085,1,0,0,0,0,1,0,0,1,0
26086,0,0,1,0,0,0,0,0,1,0
26087,1,1,0,1,0,0,1,1,0,0
26088,0,0,1,0,0,0,0,0,0,0
26089,0,0,0,0,0,0,1,0,0,0
26090,0,0,0,0,1,0,0,0,0,1
26091,0,0,0,1,1,0,0,0,0,0
26092,0,0,0,0,1,0,0,0,0,0
26094,0,1,0,0,0,0,0,0,0,0
26096,0,0,0,2,1,1,0,0,1,0
26097,0,0,0,0,0,0,0,0,0,1
26100,0,0,0,0,0,0,0,1,0,0
26101,0,0,1,0,0,0,1,1,1,0
26102,0,1,0,0,0,0,0,0,0,0
26103,1,0,0,0,0,1,0,0,0,0
26104,0,0,0,1,0,0,0,0,0,0
26105,0,0,0,0,1,1,1,0,0,0
26106,0,0,0,0,0,0,1,0,0,0
26107,0,0,1,0,1,0,0,0,2,0
26108,1,0,0,0,0,0,0,1,0,0
26109,1,0,0,0,0,0,0,0,0,0
26110,0,0,0,0,1,0,0,0,0,0
26111,0,0,0,1,2,0,0,1,0,1
26112,0,0,0,0,2,0,0,0,0,0
26113,0,0,0,0,0,0,1,0,0,1
26114,0,0,0,0,1,0,0,1,0,0
26115,0,0,0,0,0,0,0,0,1,0
26118,1,1,0,0,0,0,0,0,1,0
26119,0,0,0,1,1,0,0,0,0,0
26120,0,0,0,1,1,2,0,0,0,0
26121,0,0,0,1,1,0,0,0,0,0
26122,0,0,0,0,0,0,2,0,1,0
26123,1,0,0,0,0,0,0,0,0,0
26124,0,0,0,0,1,0,0,1,0,0
26125,0,0,0,1,2,0,0,0,0,0
26126,0,0,2,0,0,0,1,0,0,0
26127,0,0,1,1,2,0,0,0,1,0
26128,0,0,0,0,0,0,1,0,0,1
26129,0,0,1,0,0,0,1,0,0,0
26130,0,0,0,0,0,1,1,0,0,0
26131,0,0,0,0,0,1,0,0,0,0
26132,0,0,0,0,0,0,1,1,0,0
26133,0,0,0,0,0,0,0,0,0,1
26134,0,0,0,1,0,2,0,1,0,0
26136,0,0,0,0,1,0,0,1,0,1
26138,0,0,0,2,0,0,0,1,0,0
26139,0,0,0,0,1,0,0,0,0,1
26140,0,0,0,0,0,0,1,1,0,0
26142,0,1,0,0,0,0,0,0,0,0
26143,0,0,1,0,0,0,1,0,0,0
26144,0,0,0,3,1,0,0,0,0,0
26145,1,0,0,0,0,0,0,1,0,0
26146,0,0,1,0,0,0,0,0,1,1
26147,1,0,0,0,0,0,2,0,0,0
26148,1,0,1,0,0,0,1,0,0,0
26149,1,0,0,0,0,1,0,0,0,1
26150,0,0,1,0,0,0,0,0,0,1
26151,0,0,0,0,0,0,0,2,0,0
26152,0,0,0,0,0,0,1,0,0,0
26153,0,0,0,0,0,0,0,1,0,0
26154,0,0,0,1,0,0,1,0,0,0
26155,0,0,1,1,0,1,0,1,0,0
26156,0,0,1,0,0,0,0,0,0,0
26157,0,0,0,0,1,0,1,0,0,0
26159,2,0,0,0,1,0,0,0,1,0
26160,1,0,0,0,0,2,0,0,0,1
26161,0,0,0,0,2,0,0,0,0,2
26162,0,0,0,2,0,1,0,0,0,0
26163,0,0,0,0,0,1,0,0,0,0
26165,0,0,1,1,0,0,1,0,0,1
26167,0,0,0,0,0,2,0,1,1,0
26168,0,0,1,0,0,0,0,0,0,0
26169,0,0,1,1,0,0,0,1,0,0
26171,0,0,0,1,0,1,0,0,0,0
26172,0,0,0,0,0,0,0,0,2,0
26173,0,0,0,0,0,0,1,0,0,0
26174,0,0,0,0,0,0,0,0,1,1
26175,0,0,0,1,0,1,0,0,0,0
26176,0,0,0,0,0,0,1,1,1,0
26177,0,0,0,0,0,1,0,0,0,0
26178,1,0,0,0,0,0,1,0,0,1
26179,0,0,0,0,0,1,0,0,0,0
26180,0,0,0,0,1,0,0,1,0,0
26181,0,0,0,0,0,1,0,1,0,0
26182,0,0,0,0,0,1,0,0,1,0
26183,0,0,1,0,0,1,0,0,0,0
26184,0,0,1,0,0,0,0,0,0,0
26185,0,0,0,0,1,0,0,0,0,0
26186,0,0,1,0,0,0,0,1,0,1
26187,0,1,0,0,0,0,0,0,0,1
26188,0,0,0,1,1,1,0,1,0,0
26190,1,0,0,0,0,0,1,0,0,0
26191,1,0,0,0,0,0,1,0,1,0
26192,0,0,0,1,1,0,0,1,0,0
26193,0,0,0,0,1,0,0,1,0,2
26194,0,0,1,0,0,0,0,0,1,0
26195,0,0,0,0,0,1,0,0,0,0
26196,0,0,1,0,1,0,0,0,0,0
26197,0,0,0,0,1,0,0,0,1,0
26198,0,0,1,0,0,0,0,0,0,0
26199,0,0,1,0,0,0,0,1,0,1
26200,1,0,0,1,0,0,1,0,0,1
26201,0,0,0,0,0,0,0,0,0,1
26202,0,0,0,0,0,0,1,0,1,0
26203,0,0,0,1,1,0,0,0,1,0
26204,0,0,0,0,0,1,1,0,0,0
26206,0,0,0,0,0,0,0,0,1,0
26208,0,0,0,0,0,0,1,0,0,0
26209,1,0,1,0,0,0,0,1,0,1
26210,0,0,0,0,1,0,0,0,2,0
26211,0,0,0,1,1,0,0,0,0,1
26212,0,0,0,1,1,0,1,0,0,0
26213,0,0,0,0,0,1,0,0,1,0
26214,0,0,0,0,0,1,1,0,0,1
26215,0,0,1,0,0,0,0,0,0,0
26217,0,0,1,0,0,0,0,0,1,0
26218,1,0,0,1,0,0,0,1,0,1
26219,0,0,0,1,0,0,0,1,0,0
26220,0,0,1,1,0,0,0,0,0,0
26221,0,0,0,1,0,0,2,0,1,0
26224,1,0,0,0,1,0,0,0,0,0
26225,0,0,0,1,1,0,0,1,0,0
26226,0,0,0,0,0,0,1,0,1,0
26227,0,0,0,0,1,0,1,0,0,0
26228,1,0,0,0,0,0,1,0,0,0
26229,0,0,0,0,0,0,0,1,0,0
26230,0,0,1,0,1,0,0,0,0,0
26231,0,0,0,0,0,1,0,0,1,0
26232,0,0,0,0,0,0,0,0,0,1
26233,0,0,0,1,0,2,0,0,0,0
26236,0,0,0,0,0,1,2,0,0,0
26237,0,0,0,0,0,0,1,0,0,0
26238,0,0,1,0,0,0,0,0,0,0
26239,0,0,0,0,0,0,0,0,0,1
26241,0,0,0,0,0,0,0,0,1,0
26243,0,0,2,0,0,0,0,1,0,1
26244,0,0,0,0,0,1,0,0,1,0
26245,0,0,0,0,0,0,0,1,0,0
26246,0,0,1,0,0,1,0,1,1,0
26247,0,0,0,0,0,0,0,0,0,1
26248,0,0,0,0,0,0,1,0,0,0
26249,0,0,0,0,0,0,0,0,0,1
26251,0,0,0,0,1,0,0,0,0,0
26254,0,0,0,1,0,1,0,0,0,0
26255,0,0,0,0,1,0,0,0,0,0
26256,0,0,0,1,0,0,0,0,0,0
26257,1,0,0,0,0,1,0,0,0,0
26259,0,0,1,0,1,0,0,0,0,1
26260,0,0,0,0,1,0,0,0,1,0
26261,0,0,1,0,0,0,0,0,0,0
26262,0,0,0,0,0,0,0,0,0,1
26263,1,0,0,0,0,0,0,1,0,0
26264,0,0,1,0,0,1,0,0,0,0
26265,1,0,0,0,0,0,0,0,2,0
26266,0,0,0,0,0,0,0,0,0,1
26267,0,0,0,0,0,0,0,0,1,0
26269,0,0,0,0,0,0,1,0,0,1
26270,0,0,0,1,1,0,0,0,0,0
26271,1,0,0,0,0,0,0,0,0,0
26272,0,0,1,0,0,1,1,0,0,1
26273,0,0,2,1,1,0,0,0,0,0
26274,0,0,0,1,0,0,0,0,0,0
26275,0,0,1,0,1,0,0,0,0,0
26276,0,0,0,2,0,0,0,0,3,0
26278,0,0,0,0,0,0,0,1,0,1
26279,0,0,1,0,0,0,0,0,0,0
26280,0,0,0,0,0,0,0,0,3,0
26281,0,0,0,0,2,1,0,0,0,0
26282,0,0,0,1,0,0,0,0,0,0
26283,0,0,0,0,1,1,1,0,0,0
